"OTUs";"taxa";"Log_ratio.max";"glmnet_sign.ext.5.T2C";"glmnet_sign.ext.5.T2HW";"glmnet_sign.ext.10.T2C";"glmnet_sign.ext.10.T2HW";"CAU_T2C_1";"CAU_T2C_2";"CAU_T2C_3";"CAU_T2HW_1";"CAU_T2HW_2";"CAU_T2HW_3"
"OTU1251";"d__Bacteria;p__Actinobacteriota;c__Acidimicrobiia;o__Microtrichales;f__Microtrichaceae;g__Sva0996_marine_group;s__uncultured_organism";1;0;0;0;0;0,0000327289389278;0,0000301941483740451;0;0;0;0
"OTU1252";"d__Bacteria;p__Chloroflexi;c__Dehalococcoidia;o__t0.6.f;f__t0.6.f;g__t0.6.f;s__uncultured_bacterium";0;0;0;0;0;0,0000654578778555999;0;0;0;0;0,0000591540964211772
"OTU1253";"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Kordiimonadales;f__uncultured;g__uncultured;s__uncultured_bacterium";0;0;0;0;0;0,0000327289389278;0;0;0;0;0
"OTU1254";"d__Bacteria;p__Latescibacterota;c__Latescibacteria;o__Latescibacterales;f__Latescibacteraceae;g__Candidatus_Latescibacter;s__uncultured_organism";1;0;0;0;1;0,0000981868167833999;0,000181164890244271;0,000188196326407709;0,0000319407180273413;0;0,0000394360642807848
"OTU1255";"d__Bacteria;p__Myxococcota;c__Polyangia;o__Polyangiales;f__Eel-36e1D6;g__Eel-36e1D6;s__uncultured_organism";0;0;0;0;0;0,0000654578778555999;0;0;0,0000159703590136706;0;0
"OTU1256";"d__Bacteria;p__Planctomycetota;c__Planctomycetes;o__Pirellulales;f__Pirellulaceae;g__Pir4_lineage;s__uncultured_Planctomycetales";0;0;0;0;0;0,0001309157557112;0;0;0,0000638814360546825;0,0000686090655445273;0,0000197180321403924
"OTU1257";"d__Bacteria;p__Desulfobacterota;c__Desulfuromonadia;o__Sva1033;f__Sva1033;g__Sva1033;s__bacterium_YC-ZSS-LKJ193";1;0;0;0;0;0,0000327289389278;0;0,0000752785305630834;0;0;0
"OTU1258";"d__Bacteria;p__Desulfobacterota;c__Desulfuromonadia;o__Bradymonadales;f__Bradymonadales;g__Bradymonadales;s__uncultured_delta";0;0;0;0;0;0,0000327289389278;0;0;0,0000159703590136706;0,0000457393770296849;0,0000197180321403924
"OTU1259";"d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prolixibacteraceae;g__uncultured;s__uncultured_organism";0;0;0;0;0;0,0000327289389278;0,0000603882967480902;0,0000376392652815417;0;0;0,0000394360642807848
"OTU1260";"d__Bacteria;p__Chloroflexi;c__Dehalococcoidia;o__GIF9;f__AB-539-J10;g__AB-539-J10;s__uncultured_organism";0;0;0;0;0;0,0000327289389278;0;0;0;0;0
"OTU1261";"d__Bacteria;p__Dependentiae;c__Babeliae;o__Babeliales;f__Babeliales;g__Babeliales;s__uncultured_delta";0;0;0;0;0;0,0000654578778555999;0,0000905824451221353;0,000188196326407709;0,000111792513095694;0,0000686090655445273;0,000157744257123139
"OTU1262";"d__Bacteria;p__Desulfobacterota;c__Desulfobacteria;o__Desulfobacterales;f__Desulfobacteraceae;g__Desulfobacter;s__delta_proteobacterium";0;0;0;0;0;0,0000327289389278;0;0;0,0000159703590136706;0;0
"OTU1263";"d__Bacteria;p__Verrucomicrobiota;c__Kiritimatiellae;o__WCHB1-41;f__WCHB1-41;g__WCHB1-41;s__uncultured_bacterium";0;0;0;0;0;0,0000327289389278;0;0;0,0000159703590136706;0;0
"OTU1264";"d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Opitutales;f__Puniceicoccaceae;g__Verruc-01;s__uncultured_organism";0;0;0;0;0;0,0000327289389278;0;0,0000752785305630834;0;0,0000228696885148424;0,0000394360642807848
"OTU1265";"d__Bacteria;p__Planctomycetota;c__Planctomycetes;o__Planctomycetales;f__uncultured;g__uncultured;__";0;0;0;0;0;0,0000327289389278;0,0000301941483740451;0;0,0000638814360546825;0,0000228696885148424;0
"OTU1266";"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__Alteromonadaceae;g__Aestuariibacter;__";0;0;0;0;0;0,0000327289389278;0,0000301941483740451;0;0;0,0000457393770296849;0
"OTU1267";"d__Bacteria;p__CK-2C2-2;c__CK-2C2-2;o__CK-2C2-2;f__CK-2C2-2;g__CK-2C2-2;s__uncultured_delta";0;0;0;0;0;0,0002291025724946;0,00012077659349618;0,000112917795844625;0,0000798517950683531;0,000114348442574212;0,0000197180321403924
"OTU1268";"d__Bacteria;p__Patescibacteria;c__Parcubacteria;o__Candidatus_Nomurabacteria;f__Candidatus_Nomurabacteria;g__Candidatus_Nomurabacteria;s__uncultured_bacterium";0;0;0;0;0;0,0001963736335668;0;0,0000752785305630834;0,000191644308164048;0,000114348442574212;0,0000394360642807848
"OTU1269";"d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidetes_VC2.1_Bac22;f__Bacteroidetes_VC2.1_Bac22;g__Bacteroidetes_VC2.1_Bac22;s__uncultured_organism";0;0;0;0;0;0,0000327289389278;0;0;0,000127762872109365;0;0,0000394360642807848
"OTU1270";"d__Bacteria;p__Desulfobacterota;c__Desulfobulbia;o__Desulfobulbales;f__Desulfocapsaceae;g__Desulforhopalus;s__uncultured_delta";0;0;0;0;0;0,0000327289389278;0;0;0;0;0,0000197180321403924
"OTU1271";"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__Psychromonadaceae;g__Psychromonas;__";1;0;0;0;0;0,0000654578778555999;0,0000603882967480902;0,000112917795844625;0,0000479110770410119;0;0
"OTU1272";"d__Bacteria;p__Latescibacterota;c__Latescibacteria;o__Latescibacterales;f__Latescibacteraceae;g__Latescibacteraceae;s__uncultured_sediment";0;0;0;0;0;0,0000981868167833999;0,0000301941483740451;0,0000376392652815417;0,0000159703590136706;0;0,0000394360642807848
"OTU1273";"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Octadecabacter;s__bacterium_RFB";0;0;0;0;0;0,0000981868167833999;0,00012077659349618;0;0;0,0000228696885148424;0
"OTU1274";"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__Shewanellaceae;g__Ferrimonas;s__Ferrimonas_sp.";0;0;0;0;0;0,0000654578778555999;0;0;0,0000159703590136706;0;0,0000197180321403924
"OTU1275";"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;__;__;__";0;0;0;0;0;0,0000327289389278;0,0000301941483740451;0;0;0,0000228696885148424;0,0000394360642807848
"OTU1276";"d__Bacteria;p__Chloroflexi;c__Anaerolineae;o__Anaerolineales;f__Anaerolineaceae;g__uncultured;s__bacterium";0;0;0;0;0;0,0000654578778555999;0;0;0;0,0000228696885148424;0
"OTU1277";"d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prolixibacteraceae;g__Draconibacterium;s__uncultured_Bacteroidetes";0;0;0;0;0;0,0000327289389278;0;0,0000376392652815417;0,0000958221540820238;0,0000457393770296849;0,0000197180321403924
"OTU1278";"d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Chloroplast;f__Chloroplast;g__Chloroplast;s__Psammodictyon_panduriforme";0;0;0;0;0;0,0000981868167833999;0,0000603882967480902;0;0,0000479110770410119;0,0000228696885148424;0,0000197180321403924
"OTU1279";"d__Bacteria;p__Campilobacterota;c__Campylobacteria;o__Campylobacterales;f__Sulfurimonadaceae;g__Sulfurimonas;s__uncultured_deep-sea";1;0;0;0;0;0,0000327289389278;0;0,0000376392652815417;0;0;0
"OTU1280";"d__Bacteria;p__Fibrobacterota;c__Fibrobacteria;o__Fibrobacterales;f__uncultured;g__uncultured;s__uncultured_bacterium";0;0;0;0;0;0,0000654578778555999;0,0000603882967480902;0;0;0;0,0000197180321403924
"OTU1281";"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Thalassobaculales;f__uncultured;g__uncultured;__";0;0;0;0;0;0,0000327289389278;0;0;0,0000159703590136706;0;0
"OTU1282";"d__Bacteria;p__Chloroflexi;c__Anaerolineae;o__Anaerolineales;f__Anaerolineaceae;g__Pelolinea;s__Pelolinea_submarina";0;0;0;0;0;0,0000327289389278;0;0,000112917795844625;0;0;0,0000197180321403924
"OTU1283";"d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidetes_VC2.1_Bac22;f__Bacteroidetes_VC2.1_Bac22;g__Bacteroidetes_VC2.1_Bac22;s__uncultured_bacterium";0;0;0;0;0;0,0000327289389278;0;0;0;0;0,0000394360642807848
"OTU1284";"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Steroidobacterales;f__Woeseiaceae;g__JTB255_marine_benthic_group;s__uncultured_organism";0;0;0;0;0;0,0000654578778555999;0;0;0;0;0
"OTU1285";"d__Bacteria;p__Fibrobacterota;c__Fibrobacteria;o__Fibrobacterales;f__TG3;g__TG3;__";1;0;0;0;0;0,0000327289389278;0,0000301941483740451;0,0000376392652815417;0,0000798517950683531;0,0000686090655445273;0,0000788721285615696
"OTU1286";"d__Bacteria;p__Fermentibacterota;c__Fermentibacteria;o__Fermentibacterales;f__Fermentibacteraceae;g__Fermentibacteraceae;s__bacterium_YC-ZSS-LKJ186";0;0;0;0;0;0,0000327289389278;0,0000301941483740451;0,0000376392652815417;0;0,0000457393770296849;0,0000591540964211772
"OTU1287";"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__OM182_clade;f__OM182_clade;g__OM182_clade;s__unidentified_marine";0;0;0;0;0;0,0000327289389278;0;0;0,0000479110770410119;0,0000228696885148424;0
"OTU1288";"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Chromatiales;f__Sedimenticolaceae;g__uncultured;s__uncultured_proteobacterium";0;0;0;0;0;0,0000654578778555999;0,0000905824451221353;0,0000376392652815417;0,0000319407180273413;0,0000228696885148424;0,0000591540964211772
"OTU1289";"d__Bacteria;p__Verrucomicrobiota;c__Lentisphaeria;o__SS1-B-02-17;f__SS1-B-02-17;g__SS1-B-02-17;__";0;0;0;0;0;0,0000327289389278;0,0000603882967480902;0,0000376392652815417;0,0000159703590136706;0,0000228696885148424;0,0000197180321403924
"OTU1290";"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Micavibrionales;f__uncultured;g__uncultured;s__uncultured_Rhodospirillales";1;0;0;0;0;0,0000654578778555999;0;0,0000376392652815417;0;0;0
"OTU1291";"d__Bacteria;p__Verrucomicrobiota;c__Lentisphaeria;o__Victivallales;f__PRD18C08;g__PRD18C08;s__uncultured_bacterium";0;0;0;0;0;0,0000327289389278;0;0;0;0;0
"OTU1292";"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Terasakiellaceae;g__Terasakiella;__";0;0;0;0;0;0,0000327289389278;0;0;0;0;0,0000197180321403924
"OTU1293";"d__Bacteria;p__NB1-j;c__NB1-j;o__NB1-j;f__NB1-j;g__NB1-j;s__uncultured_organism";0;0;0;0;0;0,0000327289389278;0,0000301941483740451;0;0,0000479110770410119;0;0,0000197180321403924
"OTU1294";"d__Bacteria;p__Patescibacteria;c__WWE3;o__WWE3;f__WWE3;g__WWE3;__";0;0;0;0;0;0,0000327289389278;0;0;0;0;0
"OTU1295";"d__Bacteria;p__Campilobacterota;c__Campylobacteria;o__Campylobacterales;f__Arcobacteraceae;__;__";0;0;0;0;0;0,0000654578778555999;0;0,0000376392652815417;0,0000159703590136706;0;0,0000197180321403924
"OTU1296";"d__Bacteria;p__Elusimicrobiota;c__Elusimicrobia;o__Lineage_IV;f__Lineage_IV;g__Lineage_IV;s__uncultured_bacterium";0;0;0;0;0;0,0000327289389278;0,0000301941483740451;0,0000752785305630834;0;0;0,0000394360642807848
"OTU1297";"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Cohaesibacter;s__uncultured_Alphaproteobacteria";0;0;0;0;0;0,0000981868167833999;0;0;0,0000798517950683531;0,0000228696885148424;0,0000197180321403924
"OTU1298";"d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Saprospiraceae;g__uncultured;s__uncultured_Bacteroidetes";0;0;0;0;0;0,0000327289389278;0;0;0,0000159703590136706;0;0
"OTU1299";"d__Bacteria;p__Verrucomicrobiota;c__Kiritimatiellae;o__Kiritimatiellales;f__Kiritimatiellaceae;g__R76-B128;s__Kiritimatiella_sp.";0;0;0;0;0;0,0000327289389278;0,0000301941483740451;0;0,000239555385205059;0,0000228696885148424;0,0000197180321403924
"OTU1300";"d__Bacteria;p__Myxococcota;c__Polyangia;o__MidBa8;f__MidBa8;g__MidBa8;s__uncultured_microorganism";0;0;0;0;0;0,0000327289389278;0;0;0,0000798517950683531;0;0
"OTU1301";"d__Bacteria;p__Fusobacteriota;c__Fusobacteriia;o__Fusobacteriales;f__Fusobacteriaceae;g__Fusobacterium;__";0;0;0;0;0;0,0000981868167833999;0;0,000188196326407709;0;0,0000228696885148424;0,0000197180321403924
"OTU1302";"d__Archaea;p__Asgardarchaeota;c__Lokiarchaeia;o__Lokiarchaeia;f__Lokiarchaeia;g__Lokiarchaeia;s__uncultured_crenarchaeote";0;0;0;0;0;0,0000654578778555999;0,0000301941483740451;0,0000376392652815417;0,0000479110770410119;0,0000228696885148424;0,0000197180321403924
"OTU1303";"d__Bacteria;p__Desulfobacterota;c__Desulfuromonadia;o__uncultured;f__uncultured;g__uncultured;s__uncultured_bacterium";0;0;0;0;0;0,0000981868167833999;0,000150970741870226;0,000188196326407709;0,0000798517950683531;0,0000228696885148424;0,000177462289263532
"OTU1304";"d__Bacteria;p__Bdellovibrionota;c__Bdellovibrionia;o__Bacteriovoracales;f__Bacteriovoracaceae;g__Peredibacter;s__uncultured_Peredibacter";0;0;0;0;0;0,0000327289389278;0;0;0;0;0
"OTU1305";"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__Alteromonadaceae;g__Aestuariibacter;s__uncultured_Alteromonas";0;0;0;0;0;0,0000327289389278;0;0;0,0000159703590136706;0;0
"OTU1306";"d__Bacteria;p__Chloroflexi;c__Anaerolineae;o__RBG-13-54-9;f__RBG-13-54-9;g__RBG-13-54-9;__";0;0;0;0;0;0,0000654578778555999;0,0000301941483740451;0;0,000127762872109365;0,0000686090655445273;0,0000788721285615696
"OTU1307";"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Hyphomonadaceae;g__Maricaulis;__";0;0;0;0;0;0,0000327289389278;0;0;0;0;0
"OTU1308";"d__Bacteria;p__Planctomycetota;c__Phycisphaerae;o__mle1-8;f__mle1-8;g__mle1-8;__";0;0;0;0;0;0,0000654578778555999;0,0000905824451221353;0,000150557061126167;0,000143733231123036;0,0000457393770296849;0,0000591540964211772
"OTU1309";"d__Bacteria;p__Gemmatimonadota;c__PAUC43f_marine_benthic_group;o__PAUC43f_marine_benthic_group;f__PAUC43f_marine_benthic_group;g__PAUC43f_marine_benthic_group;s__uncultured_Gemmatimonadetes";0;0;0;0;0;0,0000327289389278;0;0;0;0,0000228696885148424;0
"OTU1310";"d__Bacteria;p__Spirochaetota;c__MVP-15;o__MVP-15;f__MVP-15;g__MVP-15;s__uncultured_bacterium";0;0;0;0;0;0,0000654578778555999;0,0000603882967480902;0,0000376392652815417;0,0000159703590136706;0,000114348442574212;0,0000197180321403924
"OTU1311";"d__Bacteria;p__Planctomycetota;c__Planctomycetes;o__Planctomycetales;f__Gimesiaceae;g__uncultured;__";0;0;0;0;0;0,0000327289389278;0,0000301941483740451;0,0000752785305630834;0,0000638814360546825;0,0000686090655445273;0,0000197180321403924
"OTU1312";"d__Bacteria;p__Campilobacterota;c__Campylobacteria;o__Campylobacterales;f__Sulfurospirillaceae;g__Sulfurospirillum;__";0;0;0;0;0;0,0000327289389278;0;0,0000376392652815417;0,0000798517950683531;0,0000457393770296849;0,0000591540964211772
"OTU1313";"d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__OPB41;f__OPB41;g__OPB41;s__uncultured_bacterium";1;0;0;0;0;0,0000327289389278;0,0000301941483740451;0,0000376392652815417;0;0,0000228696885148424;0
"OTU1314";"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Nitrosococcales;f__Nitrosococcaceae;g__SZB85;s__uncultured_bacterium";0;0;0;0;0;0,0000981868167833999;0;0;0,0000479110770410119;0;0
"OTU1315";"d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Crocinitomicaceae;g__Crocinitomix;__";0;0;0;0;0;0,0000654578778555999;0;0,0000376392652815417;0,0000159703590136706;0;0
"OTU1316";"d__Bacteria;p__Myxococcota;c__Polyangia;o__Polyangiales;__;__;__";0;0;0;0;0;0,0000327289389278;0,0000301941483740451;0;0;0,0000228696885148424;0,0000197180321403924
"OTU1317";"d__Bacteria;p__Patescibacteria;c__ABY1;o__Candidatus_Falkowbacteria;f__Candidatus_Falkowbacteria;g__Candidatus_Falkowbacteria;s__marine_metagenome";0;0;0;0;0;0,0000327289389278;0;0,0000376392652815417;0;0,0000228696885148424;0
"OTU1318";"d__Archaea;p__Thermoplasmatota;c__Thermoplasmata;o__Methanomassiliicoccales;f__uncultured;g__uncultured;s__uncultured_euryarchaeote";0;0;0;0;0;0,0000327289389278;0;0;0;0,0000457393770296849;0,0000394360642807848
"OTU1319";"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Cellvibrionales;f__Cellvibrionaceae;g__Cellvibrionaceae;s__uncultured_bacterium";0;0;0;0;0;0,0000327289389278;0;0;0;0;0,0000197180321403924
"OTU1320";"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Silicimonas;__";0;0;0;0;0;0,0000654578778555999;0,0000905824451221353;0,0000376392652815417;0;0,0000228696885148424;0,000138026224982747
"OTU1321";"d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Cyanobacteriales;f__Xenococcaceae;g__Chroococcidiopsis_PCC-6712;s__uncultured_cyanobacterium";0;0;0;0;0;0,0000327289389278;0,0000301941483740451;0;0,000175673949150377;0;0,0000197180321403924
"OTU1322";"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Gammaproteobacteria_Incertae_Sedis;f__Unknown_Family;g__uncultured;s__uncultured_sediment";0;0;0;0;0;0,0000327289389278;0;0,0000376392652815417;0;0,0000228696885148424;0,0000394360642807848
"OTU1323";"d__Bacteria;p__Chloroflexi;c__Anaerolineae;o__Ardenticatenales;f__uncultured;g__uncultured;s__bacterium_YC-LK-LKJ38";0;0;0;0;0;0,0000327289389278;0,00012077659349618;0,0000752785305630834;0,0000798517950683531;0,0000686090655445273;0,0000394360642807848
"OTU1324";"d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Opitutales;f__Puniceicoccaceae;g__Puniceicoccus;s__uncultured_Verrucomicrobia";0;0;0;0;0;0,0000327289389278;0;0;0;0;0
"OTU1325";"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__uncultured;f__uncultured;g__uncultured;__";0;0;0;0;0;0,0000654578778555999;0;0;0,000127762872109365;0;0,0000394360642807848
"OTU1326";"d__Bacteria;p__Gemmatimonadota;c__BD2-11_terrestrial_group;o__BD2-11_terrestrial_group;f__BD2-11_terrestrial_group;g__BD2-11_terrestrial_group;s__uncultured_forest";0;0;0;0;0;0,0000327289389278;0;0;0;0;0
"OTU1327";"d__Bacteria;p__Cyanobacteria;c__Vampirivibrionia;o__Caenarcaniphilales;f__Caenarcaniphilales;g__Caenarcaniphilales;s__uncultured_bacterium";0;0;0;0;0;0,0000327289389278;0,0000301941483740451;0,0000376392652815417;0;0;0,0000394360642807848
"OTU1328";"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__Psychromonadaceae;__;__";0;0;0;0;0;0,0000327289389278;0,0000301941483740451;0;0;0,0000228696885148424;0
"OTU1329";"d__Bacteria;p__Desulfobacterota;c__Desulfobacteria;o__Desulfobacterales;f__Desulfococcaceae;g__Desulfonema;__";0;0;0;0;0;0,0000654578778555999;0,00012077659349618;0,000150557061126167;0,0000958221540820238;0,0000228696885148424;0,0000788721285615696
"OTU1330";"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Thiotrichales;f__Thiotrichaceae;__;__";0;0;0;0;0;0,0000327289389278;0,0000603882967480902;0;0,0000479110770410119;0,0000228696885148424;0,0000394360642807848
"OTU1331";"d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Cytophagales;f__Cyclobacteriaceae;g__Marinoscillum;__";0;0;0;0;0;0,0000327289389278;0;0;0;0;0
"OTU1332";"d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Opitutales;f__Puniceicoccaceae;g__Verruc-01;s__uncultured_Verrucomicrobia";0;0;0;0;0;0,0000327289389278;0;0;0;0;0
"OTU1333";"d__Bacteria;p__Patescibacteria;c__ABY1;o__Candidatus_Kuenenbacteria;f__Candidatus_Kuenenbacteria;g__Candidatus_Kuenenbacteria;__";0;0;0;0;0;0,0000327289389278;0;0;0;0;0,0000197180321403924
"OTU1334";"d__Bacteria;p__Planctomycetota;c__BD7-11;o__BD7-11;f__BD7-11;g__BD7-11;__";0;0;0;0;0;0,0000327289389278;0,0000301941483740451;0;0;0;0
"OTU1335";"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Kordiimonadales;f__Temperatibacteraceae;g__Temperatibacter;s__Temperatibacter_marinus";0;0;0;0;0;0,0000654578778555999;0;0;0,0000159703590136706;0;0
"OTU1336";"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Ectothiorhodospirales;f__Thioalkalispiraceae;__;__";0;0;0;0;0;0,0000327289389278;0;0,0000376392652815417;0,0000319407180273413;0,0000228696885148424;0,0000197180321403924
"OTU1337";"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Cellvibrionales;f__Cellvibrionaceae;g__Aestuariicella;s__uncultured_bacterium";1;0;0;0;0;0,0000327289389278;0;0,0000376392652815417;0;0;0
"OTU1338";"d__Bacteria;p__Myxococcota;c__Polyangia;o__Blfdi19;f__Blfdi19;g__Blfdi19;s__uncultured_bacterium";0;0;0;0;0;0,0000327289389278;0;0;0;0;0
"OTU1339";"d__Bacteria;p__Firmicutes;c__Clostridia;o__Peptostreptococcales-Tissierellales;f__Peptostreptococcaceae;g__Tepidibacter;s__Tepidibacter_mesophilus";0;0;0;0;0;0,0000327289389278;0;0,0000376392652815417;0,0000798517950683531;0;0,0000197180321403924
"OTU1340";"d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Chloroplast;f__Chloroplast;g__Chloroplast;s__Nannochloropsis_gaditana";0;0;0;0;0;0,0000327289389278;0,0000301941483740451;0;0,0000159703590136706;0,0000228696885148424;0
"OTU1341";"d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Phormidesmiales;f__Phormidesmiaceae;g__Phormidium_MBIC10003;__";0;0;0;0;0;0,0000327289389278;0,0000301941483740451;0;0;0;0
"OTU1342";"d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Micrococcales;f__Microbacteriaceae;g__Candidatus_Aquiluna;s__uncultured_Micrococcineae";1;0;0;0;0;0,0000327289389278;0;0;0,0000638814360546825;0,0000686090655445273;0,0000788721285615696
"OTU1343";"d__Bacteria;p__Acidobacteriota;c__Thermoanaerobaculia;o__Thermoanaerobaculales;f__Thermoanaerobaculaceae;g__B276-D12;s__uncultured_bacterium";0;0;0;0;0;0,0000327289389278;0;0;0;0;0
"OTU1344";"d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Chloroplast;f__Chloroplast;g__Chloroplast;s__Pycnococcus_provasolii";0;0;0;0;0;0,0000327289389278;0;0;0;0;0
"OTU1345";"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Thalassobaculales;__;__;__";0;0;0;0;0;0,0000327289389278;0;0,0000376392652815417;0,0000159703590136706;0;0,0000197180321403924
"OTU1346";"d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Sphingobacteriales;f__Lentimicrobiaceae;__;__";0;0;0;0;0;0,0000654578778555999;0;0;0;0;0
"OTU1347";"d__Bacteria;p__Fibrobacterota;c__Chitinivibrionia;o__uncultured;f__uncultured;g__uncultured;__";0;0;0;0;0;0,0000327289389278;0;0,0000376392652815417;0,0000319407180273413;0;0,0000197180321403924
"OTU1348";"d__Bacteria;p__Acidobacteriota;c__Thermoanaerobaculia;o__Thermoanaerobaculales;f__Thermoanaerobaculaceae;g__Subgroup_23;s__uncultured_Acidobacteria";0;0;0;0;0;0,0000327289389278;0;0;0,0000798517950683531;0,0000228696885148424;0,0000197180321403924
"OTU1349";"d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Rubritaleaceae;g__Roseibacillus;__";0;0;0;0;0;0,0000327289389278;0,0000301941483740451;0,0000752785305630834;0,0000958221540820238;0,0000686090655445273;0,0000197180321403924
"OTU1350";"d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Polaribacter;__";0;0;0;0;0;0,0000327289389278;0;0;0;0;0
"OTU1351";"d__Bacteria;p__Planctomycetota;c__Phycisphaerae;o__Phycisphaerales;f__AKAU3564_sediment_group;g__AKAU3564_sediment_group;s__uncultured_bacterium";0;0;0;0;0;0,0000327289389278;0,0000301941483740451;0,0000752785305630834;0,000143733231123036;0,0000914787540593697;0,0000591540964211772
"OTU1352";"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__D90;f__D90;g__D90;s__uncultured_gamma";0;0;0;0;0;0,0000654578778555999;0,0000301941483740451;0;0;0,0000457393770296849;0,0000788721285615696
"OTU1353";"d__Bacteria;p__Planctomycetota;c__Phycisphaerae;o__Amsterdam-1B-07;f__Amsterdam-1B-07;g__Amsterdam-1B-07;s__uncultured_bacterium";0;0;0;0;0;0,0000327289389278;0,0000301941483740451;0,000112917795844625;0,0000638814360546825;0;0,0000591540964211772
"OTU1354";"d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Cryomorphaceae;g__uncultured;s__uncultured_Sphingobacterium";0;0;0;0;0;0,0000327289389278;0;0;0;0;0
"OTU1355";"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Coxiellales;f__Coxiellaceae;g__Coxiella;s__uncultured_bacterium";1;0;0;0;0;0,0000327289389278;0,00012077659349618;0,0000376392652815417;0,0000159703590136706;0;0,0000197180321403924
"OTU1356";"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Gammaproteobacteria_Incertae_Sedis;f__Unknown_Family;g__uncultured;s__uncultured_Pseudomonas";0;0;0;0;0;0,0000327289389278;0;0;0;0;0
"OTU1357";"d__Bacteria;p__Planctomycetota;c__Planctomycetes;o__Planctomycetales;f__Gimesiaceae;g__uncultured;s__uncultured_planctomycete";0;0;0;0;0;0,0000327289389278;0;0;0;0;0
"OTU1358";"d__Bacteria;p__PAUC34f;c__PAUC34f;o__PAUC34f;f__PAUC34f;g__PAUC34f;__";0;0;0;0;0;0,0000327289389278;0,000150970741870226;0,000150557061126167;0,0000638814360546825;0,000137218131089055;0,0000788721285615696
"OTU1359";"d__Bacteria;p__Patescibacteria;c__Parcubacteria;o__Candidatus_Kaiserbacteria;f__Candidatus_Kaiserbacteria;g__Candidatus_Kaiserbacteria;s__bacterium_SH4-10";0;0;0;0;0;0,0000327289389278;0,0000301941483740451;0;0,0000638814360546825;0;0,0000394360642807848
