"OTUs";"taxa";"Log_ratio.max";"glmnet_sign.ext.3.T0";"glmnet_sign.ext.3.T1";"glmnet_sign.ext.5.T0";"glmnet_sign.ext.5.T1";"glmnet_sign.ext.10.T0";"glmnet_sign.ext.10.T1";"Aldex.kw.noadjust.0.05";"CYM_T0_1";"CYM_T0_2";"CYM_T0_3";"CYM_T1_1";"CYM_T1_2";"CYM_T1_3"
"OTU1645";"d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Rubritaleaceae;g__Roseibacillus;s__uncultured_Verrucomicrobia";0;0;0;0;0;0;0;0;0,0000175247975885879;0,0000258504808189432;0,0000177047554973266;0;0,00000815082282556424;0,0000242456569966905
"OTU1646";"d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Lutibacter;s__Lutibacter_oricola";0;0;0;0;0;0;0;0;0,0000700991903543514;0,000155102884913659;0,0000885237774866329;0,0000824611917016554;0,000179318102162413;0,0000484913139933809
"OTU1647";"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Tistrellales;f__Geminicoccaceae;g__uncultured;s__uncultured_bacterium";0;0;0;0;0;0;0;0;0;0;0;0;0,00000815082282556424;0
"OTU1648";"d__Bacteria;p__Spirochaetota;c__Brachyspirae;o__Brachyspirales;f__LH041;g__LH041;s__uncultured_spirochete";0;0;0;0;0;0;0;0;0;0;0;0;0,0000163016456511285;0
"OTU1649";"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__NRL2;f__NRL2;g__NRL2;s__alpha_proteobacterium";0;0;0;0;0;0;0;0;0;0;0;0;0,0000163016456511285;0,0000242456569966905
"OTU1650";"d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidetes_BD2-2;g__Bacteroidetes_BD2-2;s__uncultured_sediment";0;0;0;0;0;0;0;0;0,0000175247975885879;0,0000258504808189432;0;0;0;0
"OTU1651";"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Thalassobaculales;f__uncultured;g__uncultured;s__uncultured_Rhodospirillales";0;0;0;0;0;0;0;0;0,0000175247975885879;0;0;0;0;0
"OTU1652";"d__Bacteria;p__Verrucomicrobiota;c__Lentisphaeria;o__P.palmC41;f__P.palmC41;g__P.palmC41;__";0;0;0;0;0;0;0;0;0;0,0000258504808189432;0;0,00000687176597513795;0;0
"OTU1653";"d__Bacteria;p__Spirochaetota;c__Spirochaetia;o__Spirochaetales;f__Spirochaetaceae;g__Candidatus_Marispirochaeta;__";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"OTU1654";"d__Bacteria;p__Planctomycetota;c__Planctomycetes;o__Planctomycetales;f__uncultured;g__uncultured;s__uncultured_Planctomyces";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"OTU1655";"d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Opitutales;f__Puniceicoccaceae;g__Coraliomargarita;s__uncultured_bacterium";0;0;0;0;0;0;0;0;0;0;0;0;0;0,0000242456569966905
"OTU1656";"d__Bacteria;p__Margulisbacteria;c__Margulisbacteria;o__Margulisbacteria;f__Margulisbacteria;g__Margulisbacteria;s__Candidatus_Margulisbacteria";0;0;0;0;0;0;0;0;0,0000350495951771757;0;0,0000354095109946532;0,0000206152979254139;0,0000163016456511285;0
"OTU1657";"d__Archaea;p__Halobacterota;c__Halobacteria;o__Halobacterales;f__Halomicrobiaceae;g__uncultured;s__uncultured_archaeon";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"OTU1658";"d__Bacteria;p__Patescibacteria;c__ABY1;o__Candidatus_Uhrbacteria;f__Candidatus_Uhrbacteria;g__Candidatus_Uhrbacteria;s__uncultured_bacterium";0;0;0;0;0;0;0;0;0;0;0;0,00000687176597513795;0;0
"OTU1659";"d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Chloroplast;f__Chloroplast;g__Chloroplast;s__Papiliocellulus_sp.";0;0;0;0;0;0;0;0;0;0;0;0,0000137435319502759;0;0,0000121228284983452
"OTU1660";"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Steroidobacterales;f__Woeseiaceae;g__Woeseia;s__bacterium_enrichment";1;0;0;0;0;0;0;0;0,000297921559005993;0,000232654327370489;0,000283276087957225;0,000103076489627069;0,000179318102162413;0,0000121228284983452
"OTU1661";"d__Bacteria;p__Desulfobacterota;c__Desulfobacteria;o__Desulfobacterales;f__Desulfolunaceae;__;__";0;0;0;0;0;0;0;0;0;0;0,0000177047554973266;0;0;0,0000242456569966905
"OTU1662";"d__Bacteria;p__Planctomycetota;c__Phycisphaerae;o__Phycisphaerales;f__Phycisphaeraceae;g__SM1A02;s__uncultured_bacterium";0;0;0;0;0;0;0;0;0;0,0000258504808189432;0,00010622853298396;0,0000755894257265175;0,000130413165209028;0,0000606141424917262
"OTU1663";"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Granulosicoccales;f__Granulosicoccaceae;g__Granulosicoccus;s__Granulosicoccus_marinus";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"OTU1664";"d__Bacteria;p__Actinobacteriota;c__Acidimicrobiia;o__Microtrichales;__;__;__";0;0;0;0;0;0;0;0;0;0,0000517009616378865;0,000123933288481286;0,0000962047236519313;0,0000570557597789497;0,0000242456569966905
"OTU1665";"d__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Halobacillus;__";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"OTU1666";"d__Bacteria;p__Desulfobacterota;c__Desulfobacteria;o__Desulfobacterales;f__Desulfosarcinaceae;g__SEEP-SRB1;s__Desulfobacterales_bacterium";0;0;0;0;0;0;0;0;0,0000700991903543514;0,0000775514424568297;0;0,0000481023618259657;0,0000163016456511285;0,0000848597994884166
"OTU1667";"d__Bacteria;p__Desulfobacterota;c__Desulfobacteria;o__Desulfobacterales;f__Desulfosarcinaceae;g__uncultured;s__uncultured_sulfate-reducing";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"OTU1668";"d__Bacteria;p__Planctomycetota;c__Phycisphaerae;o__DG-20;f__DG-20;g__DG-20;s__uncultured_bacterium";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"OTU1669";"d__Archaea;p__Asgardarchaeota;__;__;__;__;__";0;0;0;0;0;0;0;0;0;0,0000258504808189432;0;0,00000687176597513795;0;0,0000121228284983452
"OTU1670";"d__Bacteria;p__Desulfobacterota;c__Desulfobulbia;o__Desulfobulbales;f__Desulfobulbaceae;g__uncultured;__";0;0;0;0;0;0;0;0;0,0000350495951771757;0;0;0,00000687176597513795;0;0,0000363684854950357
"OTU1671";"d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__NS5_marine_group;__";0;0;0;0;0;0;0;0;0,0000525743927657636;0,0000258504808189432;0,0000885237774866329;0,0000274870639005518;0,0000489049369533854;0,0000121228284983452
"OTU1672";"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Magnetospiraceae;g__Magnetovibrio;__";0;0;0;0;0;0;0;0;0;0;0,0000177047554973266;0,0000343588298756898;0,0000163016456511285;0
"OTU1673";"d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Cytophagales;f__Cyclobacteriaceae;__;__";0;0;0;0;0;0;0;0;0,0000350495951771757;0,0000258504808189432;0,0000177047554973266;0,0000274870639005518;0,000032603291302257;0,0000121228284983452
"OTU1674";"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Actibacterium;s__Actibacterium_mucosum";0;0;0;0;0;0;0;0;0;0,0000258504808189432;0;0;0,00000815082282556424;0
"OTU1675";"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;__;__";1;0;0;0;0;0;0;0;0,000140198380708703;0,0000775514424568297;0,00010622853298396;0,0000343588298756898;0,0000570557597789497;0,0000363684854950357
"OTU1676";"d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Maribacter;s__Maribacter_polysiphoniae";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"OTU1677";"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingopyxis;__";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"OTU1678";"d__Bacteria;p__Desulfobacterota;c__Syntrophia;o__Syntrophales;__;__;__";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"OTU1679";"d__Bacteria;p__Verrucomicrobiota;c__Omnitrophia;o__Omnitrophales;f__Omnitrophaceae;g__Candidatus_Omnitrophus;s__uncultured_Latescibacteria";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"OTU1680";"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__Pseudoalteromonadaceae;g__uncultured;s__uncultured_bacterium";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"OTU1681";"d__Bacteria;p__Patescibacteria;c__CPR2;o__CPR2;f__CPR2;g__CPR2;s__uncultured_bacterium";0;0;0;0;0;0;0;0;0,0000175247975885879;0,000103401923275773;0,0000354095109946532;0,0000687176597513795;0,000032603291302257;0,0000363684854950357
"OTU1682";"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Cellvibrionales;f__Halieaceae;g__Pseudohaliea;__";0;0;0;0;0;0;0;0;0;0,0000258504808189432;0;0,00000687176597513795;0,0000163016456511285;0,0000121228284983452
"OTU1683";"d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Saprospiraceae;g__Lewinella;s__Lewinella_nigricans";0;0;0;0;0;0;0;0;0,0000175247975885879;0;0,0000531142664919797;0,0000206152979254139;0,0000163016456511285;0
"OTU1684";"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Terasakiellaceae;g__uncultured;s__uncultured_Rhodospirillales";0;0;0;0;0;0;0;0;0;0;0;0;0,00000815082282556424;0
"OTU1685";"d__Archaea;p__Iainarchaeota;c__Iainarchaeia;o__Iainarchaeales;f__Iainarchaeales;g__Candidatus_Iainarchaeum;s__metagenome";0;0;0;0;0;0;0;0;0;0;0;0;0;0,0000848597994884166
"OTU1686";"d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Colidextribacter;__";0;0;0;0;0;0;0;0;0,0000175247975885879;0,0000258504808189432;0,0000177047554973266;0,0000343588298756898;0;0
"OTU1687";"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Halothiobacillales;f__Thioalkalibacteraceae;g__Guyparkeria;__";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"OTU1688";"d__Bacteria;p__Spirochaetota;c__Spirochaetia;o__Spirochaetales;f__Spirochaetaceae;g__Alkalispirochaeta;__";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"OTU1689";"d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Saprospiraceae;g__uncultured;s__uncultured_bacterium";0;0;0;0;0;0;0;0;0,0000700991903543514;0,000103401923275773;0,0000708190219893063;0,0000687176597513795;0,000032603291302257;0,0000363684854950357
"OTU1690";"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Magnetospiraceae;g__uncultured;s__uncultured_Rhodospirillaceae";0;0;0;0;0;0;0;0;0;0;0;0;0,0000244524684766927;0
"OTU1691";"d__Bacteria;p__Bacteroidota;c__Rhodothermia;o__Rhodothermales;f__Rhodothermaceae;g__uncultured;s__uncultured_Cytophaga";0;0;0;0;0;0;0;0;0;0;0,0000531142664919797;0,0000206152979254139;0;0,0000121228284983452
"OTU1692";"d__Bacteria;p__Patescibacteria;c__ABY1;o__Candidatus_Magasanikbacteria;f__Candidatus_Magasanikbacteria;g__Candidatus_Magasanikbacteria;s__uncultured_planctomycete";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"OTU1693";"d__Bacteria;p__Myxococcota;c__Polyangia;o__Haliangiales;f__Haliangiaceae;g__Haliangium;s__uncultured_soil";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"OTU1694";"d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Cryomorphaceae;g__uncultured;s__unidentified_marine";0;0;0;0;0;0;0;0;0,0000175247975885879;0;0;0;0;0
"OTU1695";"d__Bacteria;p__Spirochaetota;c__Spirochaetia;o__Spirochaetales;f__Spirochaetaceae;g__Treponema;__";0;0;0;0;0;0;0;0;0;0,0000258504808189432;0;0;0,0000163016456511285;0,0000121228284983452
"OTU1696";"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Terasakiellaceae;g__Terasakiella;s__uncultured_bacterium";0;0;0;0;0;0;0;0;0;0,0000258504808189432;0;0,0000137435319502759;0,0000489049369533854;0
"OTU1697";"d__Bacteria;p__Desulfobacterota;c__Desulfobulbia;o__Desulfobulbales;f__Desulfobulbaceae;g__uncultured;s__uncultured_Desulfobacterales";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"OTU1698";"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__uncultured;g__uncultured;s__marine_metagenome";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"OTU1699";"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Cellvibrionales;f__Halieaceae;g__Halioglobus;s__uncultured_marine";0;0;0;0;0;0;0;0;0;0,0000517009616378865;0,0000177047554973266;0;0;0
"OTU1700";"d__Bacteria;p__Actinobacteriota;c__Acidimicrobiia;o__Microtrichales;f__Microtrichaceae;__;__";0;0;0;0;0;0;0;0;0,0000876239879429393;0,0000517009616378865;0,0000354095109946532;0,0000412305958508277;0,000179318102162413;0,0000727369709900714
"OTU1701";"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Methyloligellaceae;g__Methyloceanibacter;__";0;0;0;0;0;0;0;0;0,0000350495951771757;0,000129252404094716;0,00010622853298396;0,0000893329576767934;0,0000489049369533854;0,000169719598976833
"OTU1702";"d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Cytophagales;f__Cyclobacteriaceae;g__Marinoscillum;s__uncultured_organism";1;0;0;0;0;0;0;0;0,0000350495951771757;0,0000775514424568297;0,0000531142664919797;0;0;0
"OTU1703";"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__uncultured;f__uncultured;g__uncultured;s__uncultured_Alphaproteobacteria";0;0;0;0;0;0;0;0;0;0;0,0000177047554973266;0,0000137435319502759;0,0000407541141278212;0,0000242456569966905
"OTU1704";"d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Cyanobacteriales;f__Microcystaceae;g__Synechocystis_BDHKU-20401;s__uncultured_cyanobacterium";0;0;0;0;0;0;0;0;0;0;0;0;0,0000244524684766927;0,0000242456569966905
"OTU1705";"d__Bacteria;p__Myxococcota;c__Myxococcia;o__Myxococcales;f__Myxococcaceae;g__P3OB-42;s__uncultured_delta";0;0;0;0;0;0;0;0;0,0000350495951771757;0,0000258504808189432;0,0000177047554973266;0,0000274870639005518;0,0000652065826045139;0,0000121228284983452
"OTU1706";"d__Bacteria;p__Planctomycetota;c__Planctomycetes;o__Planctomycetales;f__Rubinisphaeraceae;g__Rubinisphaera;s__uncultured_organism";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"OTU1707";"d__Bacteria;p__Spirochaetota;c__Spirochaetia;o__Spirochaetales;f__Spirochaetaceae;g__Alkalispirochaeta;s__uncultured_bacterium";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"OTU1708";"d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Micrococcales;__;__;__";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"OTU1709";"d__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium_sensu_stricto_1;__";1;0;0;0;0;0;0;0;0;0;0;0,000123691787552483;0,000114111519557899;0,0000727369709900714
"OTU1710";"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Hyphomicrobiaceae;g__Hyphomicrobium;__";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"OTU1711";"d__Bacteria;p__Patescibacteria;c__Parcubacteria;o__GWA2-38-13b;f__GWA2-38-13b;g__GWA2-38-13b;s__uncultured_organism";0;0;0;0;0;0;0;0;0;0;0;0;0;0,0000363684854950357
"OTU1712";"d__Bacteria;p__Myxococcota;c__Polyangia;o__Polyangiales;f__Eel-36e1D6;g__Eel-36e1D6;s__uncultured_bacterium";0;0;0;0;0;0;0;0;0,0000175247975885879;0,0000258504808189432;0,0000177047554973266;0,0000343588298756898;0,00000815082282556424;0,0000121228284983452
"OTU1713";"d__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium_sensu_stricto_7;__";0;0;0;0;0;0;0;0;0;0;0,0000177047554973266;0;0;0
"OTU1714";"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Thiomicrospirales;f__Thioglobaceae;g__SUP05_cluster;s__bacterium_thiotrophic";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"OTU1715";"d__Bacteria;p__Planctomycetota;c__Planctomycetes;o__Planctomycetales;f__Rubinisphaeraceae;g__SH-PL14;s__uncultured_bacterium";0;0;0;0;0;0;0;0;0;0;0;0;0;0,0000121228284983452
"OTU1716";"d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Cytophagales;f__Microscillaceae;g__uncultured;s__uncultured_Flammeovirgaceae";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"OTU1717";"d__Bacteria;p__Planctomycetota;c__Planctomycetes;o__Pirellulales;f__Pirellulaceae;g__Rhodopirellula;s__uncultured_sediment";0;0;0;0;0;0;0;0;0;0;0;0,0000343588298756898;0;0,0000242456569966905
"OTU1718";"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Thalassospiraceae;g__Thalassospira;__";0;0;0;0;0;0;0;0;0;0,0000258504808189432;0,0000177047554973266;0,00000687176597513795;0,000374937849975955;0,0000242456569966905
"OTU1719";"d__Bacteria;p__Actinobacteriota;c__RBG-16-55-12;o__RBG-16-55-12;f__RBG-16-55-12;g__RBG-16-55-12;s__uncultured_bacterium";0;0;0;0;0;0;0;0;0;0;0;0,0000618458937762415;0;0,0000484913139933809
"OTU1720";"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__B2M28;f__B2M28;g__B2M28;s__uncultured_bacterium";0;0;0;0;0;0;0;0;0,0000525743927657636;0;0,0000177047554973266;0,0000137435319502759;0;0
"OTU1721";"d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Cryomorphaceae;g__Cryomorpha;s__uncultured_organism";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"OTU1722";"d__Bacteria;p__Desulfobacterota;c__Desulfobacteria;o__Desulfobacterales;f__Desulfobacteraceae;g__Desulfocella;s__uncultured_bacterium";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"OTU1723";"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Steroidobacterales;f__Woeseiaceae;__;__";0;0;0;0;0;0;0;0;0;0;0;0;0,0000407541141278212;0,0000121228284983452
"OTU1724";"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Nitrosococcales;f__Nitrosococcaceae;g__AqS1;__";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"OTU1725";"d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Marinilabiliaceae;g__Carboxylicivirga;s__Carboxylicivirga_sediminis";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"OTU1726";"d__Bacteria;p__Spirochaetota;c__Leptospirae;o__Leptospirales;f__Leptospiraceae;g__uncultured;s__uncultured_Spirochaetes";0;0;0;0;0;0;0;0;0;0;0,0000177047554973266;0;0;0
"OTU1727";"d__Bacteria;p__Planctomycetota;c__Phycisphaerae;o__MSBL9;f__SM23-30;g__SM23-30;s__uncultured_organism";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"OTU1728";"d__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Bacillus;s__Bacillus_algicola";0;0;0;0;0;0;0;0;0;0;0,0000177047554973266;0;0;0
"OTU1729";"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Cognatishimia;__";0;0;0;0;0;0;0;0;0;0;0;0,0000137435319502759;0,0000163016456511285;0
"OTU1730";"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Hyphomonadaceae;g__Hyphobacterium;s__mucus_bacterium";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"OTU1731";"d__Bacteria;p__Campilobacterota;c__Campylobacteria;o__Campylobacterales;f__Sulfurovaceae;g__Sulfurovum;s__uncultured_Campylobacteraceae";0;0;0;0;0;0;0;0;0,000262871963828818;0,000336056250646262;0,000177047554973266;0,000185537681328725;0,000130413165209028;0,0000484913139933809
"OTU1732";"d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Rubritaleaceae;g__Haloferula;s__Haloferula_phyci";0;0;0;0;0;0;0;0;0,0000175247975885879;0;0;0,00000687176597513795;0,0000163016456511285;0,0000121228284983452
"OTU1733";"d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Rubritaleaceae;g__uncultured;__";0;0;0;0;0;0;0;0;0,0000350495951771757;0,000103401923275773;0,000123933288481286;0,0000481023618259657;0,0000733574054300782;0,0000484913139933809
"OTU1734";"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Thiomicrospirales;f__Thiomicrospiraceae;g__Thiomicrorhabdus;s__Thiomicrorhabdus_sp.";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"OTU1735";"d__Bacteria;p__Planctomycetota;c__Planctomycetes;o__Planctomycetales;f__Rubinisphaeraceae;g__uncultured;s__uncultured_Planctomycetaceae";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"OTU1736";"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Roseivivax;__";0;0;0;0;0;0;0;0;0;0;0;0,0000137435319502759;0;0
"OTU1737";"d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Saprospiraceae;g__Aureispira;__";0;0;0;0;0;0;0;0;0;0;0,0000177047554973266;0;0,000032603291302257;0,0000121228284983452
"OTU1738";"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Tateyamaria;__";0;0;0;0;0;0;0;0;0;0,0000258504808189432;0;0,00000687176597513795;0;0,0000121228284983452
"OTU1739";"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Magnetospiraceae;g__Magnetospira;s__alpha_proteobacterium";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"OTU1740";"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Martelella;__";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"OTU1741";"d__Bacteria;p__Elusimicrobiota;c__Lineage_IIb;o__Lineage_IIb;f__Lineage_IIb;g__Lineage_IIb;s__uncultured_Lentisphaerae";0;0;0;0;0;0;0;0;0,0000350495951771757;0;0,0000177047554973266;0;0,0000244524684766927;0
"OTU1742";"d__Bacteria;p__Planctomycetota;c__Phycisphaerae;o__C86;f__C86;g__C86;s__uncultured_bacterium";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"OTU1743";"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__OM182_clade;f__OM182_clade;g__OM182_clade;s__uncultured_gamma";1;0;0;0;0;0;0;0;0;0;0;0,00000687176597513795;0,0000163016456511285;0,0000121228284983452
"OTU1744";"d__Bacteria;p__Patescibacteria;c__ABY1;o__Candidatus_Uhrbacteria;f__Candidatus_Uhrbacteria;g__Candidatus_Uhrbacteria;__";1;0;0;0;0;0;0;0;0,0000175247975885879;0,0000517009616378865;0,0000177047554973266;0,00000687176597513795;0,00000815082282556424;0,0000121228284983452
"OTU1745";"d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Rubritaleaceae;g__Persicirhabdus;s__uncultured_bacterium";0;0;0;0;0;0;0;0;0;0;0;0;0;0,0000242456569966905
"OTU1746";"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Micavibrionales;f__Micavibrionales;g__Micavibrionales;s__uncultured_Alphaproteobacteria";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"OTU1747";"d__Bacteria;p__Planctomycetota;c__Planctomycetes;o__Pirellulales;f__Pirellulaceae;g__Bythopirellula;__";0;0;0;0;0;0;0;0;0,0000350495951771757;0,0000517009616378865;0;0,0000137435319502759;0,000032603291302257;0,0000606141424917262
"OTU1748";"d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Opitutales;f__Puniceicoccaceae;g__Verruc-01;s__uncultured_Puniceicoccaceae";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"OTU1749";"d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Zobellia;s__Cellulophaga_sp.";0;0;0;0;0;0;0;0;0,0000175247975885879;0;0;0,00000687176597513795;0,00000815082282556424;0
"OTU1750";"d__Bacteria;p__Firmicutes;c__Clostridia;o__Peptostreptococcales-Tissierellales;f__Peptostreptococcaceae;g__Romboutsia;__";0;0;0;0;0;0;0;0;0;0;0;0;0,00000815082282556424;0,0000121228284983452
"OTU1751";"d__Bacteria;p__Firmicutes;c__Clostridia;o__Peptostreptococcales-Tissierellales;f__Anaerovoracaceae;g__Amnipila;__";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"OTU1752";"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__pItb-vmat-80;f__pItb-vmat-80;g__pItb-vmat-80;s__uncultured_sediment";0;0;0;0;0;0;0;0;0,0000175247975885879;0;0;0,00000687176597513795;0,0000163016456511285;0
"OTU1753";"d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Cyanobacteriales;f__Cyanobacteriaceae;g__Cyanobacterium_CLg1;s__uncultured_cyanobacterium";1;0;0;0;0;0;0;0;0;0;0;0,0000206152979254139;0,0000163016456511285;0,0000484913139933809
"OTU1754";"d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Sphingobacteriales;f__NS11-12_marine_group;g__NS11-12_marine_group;s__uncultured_bacterium";0;0;0;0;0;0;0;0;0;0,000103401923275773;0,0000885237774866329;0;0,0000244524684766927;0
"OTU1755";"d__Bacteria;p__Planctomycetota;c__Phycisphaerae;o__Phycisphaerales;f__Phycisphaeraceae;g__Urania-1B-19_marine_sediment_group;s__uncultured_planctomycete";1;0;0;0;0;0;0;0;0,0000175247975885879;0,0000258504808189432;0,0000177047554973266;0,00000687176597513795;0,00000815082282556424;0,0000121228284983452
"OTU1756";"d__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridia;f__Hungateiclostridiaceae;g__UCG-012;s__metagenome";0;0;0;0;0;0;0;0;0;0,0000517009616378865;0,0000177047554973266;0;0;0,0000242456569966905
